filename,width,height,class,xmin,ymin,xmax,ymax
B20190306xiangn_CRCD_DIA_b3_3_3_18+.jpg,270,240,feature2,46,146,51,239
B20190306xiangn_CRCD_DIA_b3_3_3_18.jpg,270,240,feature3,16,189,26,239
B20190306xiangn_CRCD_DIA_b3_3_3_19+.jpg,270,240,feature6,201,137,226,234
B20190306xiangn_CRCD_DIA_b3_3_3_19+.jpg,270,240,feature2,46,1,51,64
B20190306xiangn_CRCD_DIA_b3_3_3_19.jpg,270,240,feature6,57,9,73,66
B20190306xiangn_CRCD_DIA_b3_3_3_19.jpg,270,240,feature2,46,26,51,184
B20190306xiangn_CRCD_DIA_b3_3_3_20+.jpg,270,240,feature4,139,60,146,170
B20190306xiangn_CRCD_DIA_b3_3_3_20+.jpg,270,240,feature6,183,51,200,194
B20190306xiangn_CRCD_DIA_b3_3_3_20.jpg,270,240,feature6,201,17,226,114
B20190306xiangn_CRCD_DIA_b3_3_3_20.jpg,270,240,feature4,139,180,146,239
B20190306xiangn_CRCD_DIA_b3_3_3_20.jpg,270,240,feature6,183,171,200,239
B20190306xiangn_CRCD_DIA_b3_3_3_21+.jpg,270,240,feature7,113,132,133,189
B20190306xiangn_CRCD_DIA_b3_3_3_21+.jpg,270,240,feature6,83,69,99,189
B20190306xiangn_CRCD_DIA_b3_3_3_21+.jpg,270,240,feature6,43,1,59,80
B20190306xiangn_CRCD_DIA_b3_3_3_21+.jpg,270,240,feature5,132,93,152,164
B20190306xiangn_CRCD_DIA_b3_3_3_21.jpg,270,240,feature6,83,189,99,239
B20190306xiangn_CRCD_DIA_b3_3_3_21.jpg,270,240,feature6,43,90,59,200
B20190306xiangn_CRCD_DIA_b3_3_3_21.jpg,270,240,feature4,139,1,146,50
B20190306xiangn_CRCD_DIA_b3_3_3_21.jpg,270,240,feature6,183,1,200,74
B20190306xiangn_CRCD_DIA_b3_3_3_22+.jpg,270,240,feature6,53,163,70,239
B20190306xiangn_CRCD_DIA_b3_3_3_22+.jpg,270,240,feature5,117,61,137,167
B20190306xiangn_CRCD_DIA_b3_3_3_22+.jpg,270,240,feature7,130,121,150,239
B20190306xiangn_CRCD_DIA_b3_3_3_22.jpg,270,240,feature7,113,12,133,69
B20190306xiangn_CRCD_DIA_b3_3_3_22.jpg,270,240,feature6,83,1,99,69
B20190306xiangn_CRCD_DIA_b3_3_3_22.jpg,270,240,feature5,117,181,137,239
B20190306xiangn_CRCD_DIA_b3_3_3_23+.jpg,270,240,feature6,53,1,70,113
B20190306xiangn_CRCD_DIA_b3_3_3_23+.jpg,270,240,feature7,130,1,150,130
B20190306xiangn_CRCD_DIA_b3_3_3_23+.jpg,270,240,feature4,117,67,131,190
B20190306xiangn_CRCD_DIA_b3_3_3_23.jpg,270,240,feature6,53,43,70,233
B20190306xiangn_CRCD_DIA_b3_3_3_23.jpg,270,240,feature7,130,1,150,239
B20190306xiangn_CRCD_DIA_b3_3_3_23.jpg,270,240,feature4,117,187,131,239
B20190306xiangn_CRCD_DIA_b3_3_3_24+.jpg,270,240,feature6,51,106,76,239
B20190306xiangn_CRCD_DIA_b3_3_3_24+.jpg,270,240,feature4,41,146,49,233
B20190306xiangn_CRCD_DIA_b3_3_3_24.jpg,270,240,feature4,117,1,131,70
B20190306xiangn_CRCD_DIA_b3_3_3_25+.jpg,270,240,feature6,190,157,206,205
B20190306xiangn_CRCD_DIA_b3_3_3_25+.jpg,270,240,feature6,143,22,160,175
B20190306xiangn_CRCD_DIA_b3_3_3_25+.jpg,270,240,feature6,221,155,234,239
B20190306xiangn_CRCD_DIA_b3_3_3_25.jpg,270,240,feature6,51,1,76,154
B20190306xiangn_CRCD_DIA_b3_3_3_25.jpg,270,240,feature7,121,73,136,131
B20190306xiangn_CRCD_DIA_b3_3_3_25.jpg,270,240,feature4,41,26,49,113
B20190306xiangn_CRCD_DIA_b3_3_3_25.jpg,270,240,feature6,143,142,160,239
B20190306xiangn_CRCD_DIA_b3_3_3_26+.jpg,270,240,feature5,21,179,41,239
B20190306xiangn_CRCD_DIA_b3_3_3_26+.jpg,270,240,feature6,196,127,213,217
B20190306xiangn_CRCD_DIA_b3_3_3_26+.jpg,270,240,feature6,221,1,234,87
B20190306xiangn_CRCD_DIA_b3_3_3_26.jpg,270,240,feature6,190,37,206,85
B20190306xiangn_CRCD_DIA_b3_3_3_26.jpg,270,240,feature6,143,1,160,55
B20190306xiangn_CRCD_DIA_b3_3_3_26.jpg,270,240,feature6,221,35,234,207
B20190306xiangn_CRCD_DIA_b3_3_3_27+.jpg,270,240,feature7,30,167,49,239
B20190306xiangn_CRCD_DIA_b3_3_3_27+.jpg,270,240,feature5,21,1,41,97
B20190306xiangn_CRCD_DIA_b3_3_3_27+.jpg,270,240,feature5,57,154,77,239
B20190306xiangn_CRCD_DIA_b3_3_3_27+.jpg,270,240,feature6,47,45,63,131
B20190306xiangn_CRCD_DIA_b3_3_3_27.jpg,270,240,feature5,21,59,41,217
B20190306xiangn_CRCD_DIA_b3_3_3_27.jpg,270,240,feature6,47,165,63,239
B20190306xiangn_CRCD_DIA_b3_3_3_27.jpg,270,240,feature6,196,7,213,97
B20190306xiangn_CRCD_DIA_b3_3_3_28+.jpg,270,240,feature7,30,1,49,127
B20190306xiangn_CRCD_DIA_b3_3_3_28+.jpg,270,240,feature6,97,71,122,239
B20190306xiangn_CRCD_DIA_b3_3_3_28+.jpg,270,240,feature5,57,1,77,125
B20190306xiangn_CRCD_DIA_b3_3_3_28+.jpg,270,240,feature7,187,152,217,239
B20190306xiangn_CRCD_DIA_b3_3_3_28.jpg,270,240,feature7,30,47,49,239
B20190306xiangn_CRCD_DIA_b3_3_3_28.jpg,270,240,feature6,97,191,122,239
B20190306xiangn_CRCD_DIA_b3_3_3_28.jpg,270,240,feature5,57,34,77,239
B20190306xiangn_CRCD_DIA_b3_3_3_29+.jpg,270,240,feature6,97,1,122,165
B20190306xiangn_CRCD_DIA_b3_3_3_29+.jpg,270,240,feature7,149,1,164,68
B20190306xiangn_CRCD_DIA_b3_3_3_29+.jpg,270,240,feature8,209,83,226,212
B20190306xiangn_CRCD_DIA_b3_3_3_29+.jpg,270,240,feature8,178,80,190,161
B20190306xiangn_CRCD_DIA_b3_3_3_29.jpg,270,240,feature6,97,1,122,239
B20190306xiangn_CRCD_DIA_b3_3_3_29.jpg,270,240,feature7,149,78,164,188
B20190306xiangn_CRCD_DIA_b3_3_3_29.jpg,270,240,feature7,187,32,217,151
B20190306xiangn_CRCD_DIA_b3_3_3_30+.jpg,270,240,feature6,209,13,221,142
B20190306xiangn_CRCD_DIA_b3_3_3_30+.jpg,270,240,feature6,63,8,79,103
B20190306xiangn_CRCD_DIA_b3_3_3_30.jpg,270,240,feature6,209,133,221,239
B20190306xiangn_CRCD_DIA_b3_3_3_30.jpg,270,240,feature6,63,128,79,223
B20190306xiangn_CRCD_DIA_b3_3_3_30.jpg,270,240,feature8,209,1,226,92
B20190306xiangn_CRCD_DIA_b3_3_3_31+.jpg,270,240,feature5,10,52,23,158
B20190306xiangn_CRCD_DIA_b3_3_3_31+.jpg,270,240,feature6,76,140,93,239
B20190306xiangn_CRCD_DIA_b3_3_3_31.jpg,270,240,feature5,10,172,23,239
B20190306xiangn_CRCD_DIA_b3_3_3_32+.jpg,270,240,feature7,223,25,243,169
B20190306xiangn_CRCD_DIA_b3_3_3_32.jpg,270,240,feature7,223,145,243,239
B20190306xiangn_CRCD_DIA_b3_3_3_32.jpg,270,240,feature6,76,20,93,126
B20190306xiangn_CRCD_DIA_b3_3_3_33.jpg,270,240,feature7,223,1,243,49
B20190306xiangn_CRCD_DIA_b3_3_3_35+.jpg,270,240,feature5,247,12,267,133
B20190306xiangn_CRCD_DIA_b3_3_3_35+.jpg,270,240,feature5,231,160,251,239
B20190306xiangn_CRCD_DIA_b3_3_3_35.jpg,270,240,feature5,247,132,267,239
B20190306xiangn_CRCD_DIA_b3_3_3_36+.jpg,270,240,feature6,197,1,213,77
B20190306xiangn_CRCD_DIA_b3_3_3_36+.jpg,270,240,feature6,196,134,209,192
B20190306xiangn_CRCD_DIA_b3_3_3_36.jpg,270,240,feature6,197,95,213,197
B20190306xiangn_CRCD_DIA_b3_3_3_36.jpg,270,240,feature5,231,40,251,122
B20190306xiangn_CRCD_DIA_b3_3_3_37.jpg,270,240,feature6,196,14,209,72
B20190306xiangn_CRCD_DIA_b3_3_3_39+.jpg,270,240,feature5,220,1,233,68
B20190306xiangn_CRCD_DIA_b3_3_3_39.jpg,270,240,feature5,220,91,233,188
B20190306xiangn_CRCD_DIA_b3_3_3_42+.jpg,270,240,feature6,89,9,101,239
B20190306xiangn_CRCD_DIA_b3_3_3_42.jpg,270,240,feature6,89,129,101,239
B20190306xiangn_CRCD_DIA_b3_3_3_43.jpg,270,240,feature6,89,1,101,165
B20190306xiangn_CRCD_DIA_b3_3_4_10+.jpg,270,240,feature6,166,80,183,192
B20190306xiangn_CRCD_DIA_b3_3_4_10+.jpg,270,240,feature6,71,169,96,232
B20190306xiangn_CRCD_DIA_b3_3_4_10+.jpg,270,240,feature6,0,63,16,194
B20190306xiangn_CRCD_DIA_b3_3_4_10.jpg,270,240,feature6,0,183,16,239
B20190306xiangn_CRCD_DIA_b3_3_4_11+.jpg,270,240,feature7,134,52,148,145
B20190306xiangn_CRCD_DIA_b3_3_4_11+.jpg,270,240,feature7,241,150,256,228
B20190306xiangn_CRCD_DIA_b3_3_4_11+.jpg,270,240,feature6,116,1,132,165
B20190306xiangn_CRCD_DIA_b3_3_4_11.jpg,270,240,feature7,134,172,148,239
B20190306xiangn_CRCD_DIA_b3_3_4_11.jpg,270,240,feature6,166,1,183,72
B20190306xiangn_CRCD_DIA_b3_3_4_11.jpg,270,240,feature6,71,49,96,112
B20190306xiangn_CRCD_DIA_b3_3_4_11.jpg,270,240,feature6,0,1,16,74
B20190306xiangn_CRCD_DIA_b3_3_4_11.jpg,270,240,feature6,116,104,132,239
B20190306xiangn_CRCD_DIA_b3_3_4_12.jpg,270,240,feature7,241,30,256,108
B20190306xiangn_CRCD_DIA_b3_3_4_13+.jpg,270,240,feature5,159,1,173,52
B20190306xiangn_CRCD_DIA_b3_3_4_13+.jpg,270,240,feature6,23,40,39,155
B20190306xiangn_CRCD_DIA_b3_3_4_13.jpg,270,240,feature5,159,85,173,172
B20190306xiangn_CRCD_DIA_b3_3_4_13.jpg,270,240,feature6,23,160,39,239
B20190306xiangn_CRCD_DIA_b3_3_4_14+.jpg,270,240,feature7,116,121,136,203
B20190306xiangn_CRCD_DIA_b3_3_4_15+.jpg,270,240,feature5,67,159,87,239
B20190306xiangn_CRCD_DIA_b3_3_4_15+.jpg,270,240,feature6,116,56,133,206
B20190306xiangn_CRCD_DIA_b3_3_4_15.jpg,270,240,feature7,116,1,136,83
B20190306xiangn_CRCD_DIA_b3_3_4_15.jpg,270,240,feature6,116,176,133,239
B20190306xiangn_CRCD_DIA_b3_3_4_16+.jpg,270,240,feature7,30,46,40,239
B20190306xiangn_CRCD_DIA_b3_3_4_16+.jpg,270,240,feature6,6,172,23,239
B20190306xiangn_CRCD_DIA_b3_3_4_16+.jpg,270,240,feature5,106,175,126,239
B20190306xiangn_CRCD_DIA_b3_3_4_16.jpg,270,240,feature5,67,39,87,146
B20190306xiangn_CRCD_DIA_b3_3_4_16.jpg,270,240,feature7,30,166,40,239
B20190306xiangn_CRCD_DIA_b3_3_4_16.jpg,270,240,feature6,116,1,133,86
B20190306xiangn_CRCD_DIA_b3_3_4_17+.jpg,270,240,feature7,70,135,89,216
B20190306xiangn_CRCD_DIA_b3_3_4_17+.jpg,270,240,feature7,232,153,242,210
B20190306xiangn_CRCD_DIA_b3_3_4_17+.jpg,270,240,feature5,106,1,126,74
B20190306xiangn_CRCD_DIA_b3_3_4_17.jpg,270,240,feature7,30,1,40,151
B20190306xiangn_CRCD_DIA_b3_3_4_17.jpg,270,240,feature6,6,52,23,162
B20190306xiangn_CRCD_DIA_b3_3_4_17.jpg,270,240,feature5,106,55,126,194
B20190306xiangn_CRCD_DIA_b3_3_4_18+.jpg,270,240,feature7,66,61,86,239
B20190306xiangn_CRCD_DIA_b3_3_4_18+.jpg,270,240,feature6,113,147,129,239
B20190306xiangn_CRCD_DIA_b3_3_4_18+.jpg,270,240,feature6,46,22,63,174
B20190306xiangn_CRCD_DIA_b3_3_4_18+.jpg,270,240,feature2,106,103,109,179
B20190306xiangn_CRCD_DIA_b3_3_4_18+.jpg,270,240,feature6,187,1,212,74
B20190306xiangn_CRCD_DIA_b3_3_4_18+.jpg,270,240,feature5,163,137,176,218
B20190306xiangn_CRCD_DIA_b3_3_4_18+.jpg,270,240,feature3,153,86,159,205
B20190306xiangn_CRCD_DIA_b3_3_4_18+.jpg,270,240,feature5,166,100,179,176
B20190306xiangn_CRCD_DIA_b3_3_4_18.jpg,270,240,feature7,66,181,86,239
B20190306xiangn_CRCD_DIA_b3_3_4_18.jpg,270,240,feature6,46,142,63,239
B20190306xiangn_CRCD_DIA_b3_3_4_18.jpg,270,240,feature6,187,99,212,194
B20190306xiangn_CRCD_DIA_b3_3_4_18.jpg,270,240,feature7,70,15,89,96
B20190306xiangn_CRCD_DIA_b3_3_4_18.jpg,270,240,feature7,232,33,242,90
B20190306xiangn_CRCD_DIA_b3_3_4_19+.jpg,270,240,feature7,66,1,86,86
B20190306xiangn_CRCD_DIA_b3_3_4_19+.jpg,270,240,feature6,113,1,129,133
B20190306xiangn_CRCD_DIA_b3_3_4_19+.jpg,270,240,feature7,164,58,179,239
B20190306xiangn_CRCD_DIA_b3_3_4_19.jpg,270,240,feature7,66,1,86,206
B20190306xiangn_CRCD_DIA_b3_3_4_19.jpg,270,240,feature6,113,27,129,239
B20190306xiangn_CRCD_DIA_b3_3_4_19.jpg,270,240,feature6,46,1,63,54
B20190306xiangn_CRCD_DIA_b3_3_4_19.jpg,270,240,feature2,106,1,109,59
B20190306xiangn_CRCD_DIA_b3_3_4_19.jpg,270,240,feature5,163,17,176,98
B20190306xiangn_CRCD_DIA_b3_3_4_19.jpg,270,240,feature3,153,1,159,85
B20190306xiangn_CRCD_DIA_b3_3_4_19.jpg,270,240,feature7,164,178,179,239
B20190306xiangn_CRCD_DIA_b3_3_4_19.jpg,270,240,feature5,166,1,179,56
B20190306xiangn_CRCD_DIA_b3_3_4_20+.jpg,270,240,feature3,137,117,147,222
B20190306xiangn_CRCD_DIA_b3_3_4_20+.jpg,270,240,feature5,69,135,83,220
B20190306xiangn_CRCD_DIA_b3_3_4_20+.jpg,270,240,feature7,164,1,179,188
B20190306xiangn_CRCD_DIA_b3_3_4_20.jpg,270,240,feature6,113,114,130,162
B20190306xiangn_CRCD_DIA_b3_3_4_20.jpg,270,240,feature7,164,1,179,239
B20190306xiangn_CRCD_DIA_b3_3_4_21+.jpg,270,240,feature6,202,1,227,239
B20190306xiangn_CRCD_DIA_b3_3_4_21+.jpg,270,240,feature6,52,117,69,203
B20190306xiangn_CRCD_DIA_b3_3_4_21.jpg,270,240,feature6,202,117,227,239
B20190306xiangn_CRCD_DIA_b3_3_4_21.jpg,270,240,feature3,137,1,147,102
B20190306xiangn_CRCD_DIA_b3_3_4_21.jpg,270,240,feature5,69,15,83,100
B20190306xiangn_CRCD_DIA_b3_3_4_21.jpg,270,240,feature7,164,1,179,68
B20190306xiangn_CRCD_DIA_b3_3_4_22+.jpg,270,240,feature6,202,1,227,164
B20190306xiangn_CRCD_DIA_b3_3_4_22+.jpg,270,240,feature6,153,1,170,164
B20190306xiangn_CRCD_DIA_b3_3_4_22+.jpg,270,240,feature6,0,169,16,231
B20190306xiangn_CRCD_DIA_b3_3_4_22+.jpg,270,240,feature8,113,140,136,239
B20190306xiangn_CRCD_DIA_b3_3_4_22+.jpg,270,240,feature4,26,14,41,159
B20190306xiangn_CRCD_DIA_b3_3_4_22.jpg,270,240,feature6,202,1,227,239
B20190306xiangn_CRCD_DIA_b3_3_4_22.jpg,270,240,feature6,153,73,170,239
B20190306xiangn_CRCD_DIA_b3_3_4_22.jpg,270,240,feature4,26,134,41,239
B20190306xiangn_CRCD_DIA_b3_3_4_22.jpg,270,240,feature6,52,1,69,83
B20190306xiangn_CRCD_DIA_b3_3_4_23+.jpg,270,240,feature6,90,33,106,132
B20190306xiangn_CRCD_DIA_b3_3_4_23+.jpg,270,240,feature8,113,1,136,90
B20190306xiangn_CRCD_DIA_b3_3_4_23+.jpg,270,240,feature5,69,69,83,173
B20190306xiangn_CRCD_DIA_b3_3_4_23+.jpg,270,240,feature5,203,95,216,162
B20190306xiangn_CRCD_DIA_b3_3_4_23.jpg,270,240,feature6,90,153,106,239
B20190306xiangn_CRCD_DIA_b3_3_4_23.jpg,270,240,feature6,0,49,16,111
B20190306xiangn_CRCD_DIA_b3_3_4_23.jpg,270,240,feature8,113,20,136,210
B20190306xiangn_CRCD_DIA_b3_3_4_23.jpg,270,240,feature5,69,189,83,239
B20190306xiangn_CRCD_DIA_b3_3_4_24+.jpg,270,240,feature6,26,102,51,239
B20190306xiangn_CRCD_DIA_b3_3_4_24+.jpg,270,240,feature5,201,157,221,239
B20190306xiangn_CRCD_DIA_b3_3_4_24+.jpg,270,240,feature5,62,173,82,239
B20190306xiangn_CRCD_DIA_b3_3_4_24+.jpg,270,240,feature3,201,97,211,139
B20190306xiangn_CRCD_DIA_b3_3_4_24.jpg,270,240,feature5,69,1,83,53
B20190306xiangn_CRCD_DIA_b3_3_4_25+.jpg,270,240,feature6,17,97,33,217
B20190306xiangn_CRCD_DIA_b3_3_4_25.jpg,270,240,feature6,26,1,51,125
B20190306xiangn_CRCD_DIA_b3_3_4_25.jpg,270,240,feature5,201,37,221,119
B20190306xiangn_CRCD_DIA_b3_3_4_25.jpg,270,240,feature5,62,53,82,149
B20190306xiangn_CRCD_DIA_b3_3_4_26.jpg,270,240,feature6,17,1,33,97
B20190306xiangn_CRCD_DIA_b3_3_4_27+.jpg,270,240,feature6,131,82,156,239
B20190306xiangn_CRCD_DIA_b3_3_4_27+.jpg,270,240,feature6,248,1,261,55
B20190306xiangn_CRCD_DIA_b3_3_4_27+.jpg,270,240,feature6,248,28,261,120
B20190306xiangn_CRCD_DIA_b3_3_4_27.jpg,270,240,feature6,248,85,261,175
B20190306xiangn_CRCD_DIA_b3_3_4_27.jpg,270,240,feature6,248,148,261,239
B20190306xiangn_CRCD_DIA_b3_3_4_28+.jpg,270,240,feature6,131,1,156,115
B20190306xiangn_CRCD_DIA_b3_3_4_28.jpg,270,240,feature6,131,1,156,235
B20190306xiangn_CRCD_DIA_b3_3_4_29+.jpg,270,240,feature5,31,1,51,102
B20190306xiangn_CRCD_DIA_b3_3_4_29.jpg,270,240,feature5,31,117,51,222
B20190306xiangn_CRCD_DIA_b3_3_4_30+.jpg,270,240,feature4,3,0,13,110
B20190306xiangn_CRCD_DIA_b3_3_4_30+.jpg,270,240,feature8,146,1,158,85
B20190306xiangn_CRCD_DIA_b3_3_4_30.jpg,270,240,feature4,3,120,13,230
B20190306xiangn_CRCD_DIA_b3_3_4_30.jpg,270,240,feature8,146,110,158,205
B20190306xiangn_CRCD_DIA_b3_3_4_32+.jpg,270,240,feature6,7,1,32,77
B20190306xiangn_CRCD_DIA_b3_3_4_32+.jpg,270,240,feature5,127,189,147,239
B20190306xiangn_CRCD_DIA_b3_3_4_32+.jpg,270,240,feature8,49,26,66,89
B20190306xiangn_CRCD_DIA_b3_3_4_32.jpg,270,240,feature6,7,77,32,197
B20190306xiangn_CRCD_DIA_b3_3_4_32.jpg,270,240,feature8,49,146,66,209
B20190306xiangn_CRCD_DIA_b3_3_4_33+.jpg,270,240,feature6,186,1,211,129
B20190306xiangn_CRCD_DIA_b3_3_4_33+.jpg,270,240,feature7,64,38,75,120
B20190306xiangn_CRCD_DIA_b3_3_4_33.jpg,270,240,feature6,186,105,211,239
B20190306xiangn_CRCD_DIA_b3_3_4_33.jpg,270,240,feature7,64,158,75,239
B20190306xiangn_CRCD_DIA_b3_3_4_33.jpg,270,240,feature5,127,69,147,156
B20190306xiangn_CRCD_DIA_b3_3_4_34+.jpg,270,240,feature7,26,188,41,239
B20190306xiangn_CRCD_DIA_b3_3_4_35+.jpg,270,240,feature6,51,37,76,239
B20190306xiangn_CRCD_DIA_b3_3_4_35.jpg,270,240,feature6,51,157,76,239
B20190306xiangn_CRCD_DIA_b3_3_4_35.jpg,270,240,feature7,26,68,41,156
B20190306xiangn_CRCD_DIA_b3_3_4_36+.jpg,270,240,feature6,51,1,76,124
B20190306xiangn_CRCD_DIA_b3_3_4_36+.jpg,270,240,feature6,173,155,190,218
B20190306xiangn_CRCD_DIA_b3_3_4_36.jpg,270,240,feature6,51,1,76,239
B20190306xiangn_CRCD_DIA_b3_3_4_37+.jpg,270,240,feature8,9,91,26,201
B20190306xiangn_CRCD_DIA_b3_3_4_37.jpg,270,240,feature6,173,35,190,98
B20190306xiangn_CRCD_DIA_b3_3_4_38+.jpg,270,240,feature6,173,40,190,126
B20190306xiangn_CRCD_DIA_b3_3_4_38.jpg,270,240,feature8,9,1,26,81
B20190306xiangn_CRCD_DIA_b3_3_4_38.jpg,270,240,feature6,173,160,190,239
B20190306xiangn_CRCD_DIA_b3_3_4_39+.jpg,270,240,feature7,174,1,189,102
B20190306xiangn_CRCD_DIA_b3_3_4_39.jpg,270,240,feature7,174,111,189,222
B20190306xiangn_CRCD_DIA_b3_3_4_42+.jpg,270,240,feature5,12,103,32,235
B20190306xiangn_CRCD_DIA_b3_3_4_43.jpg,270,240,feature5,12,1,32,115
B20190306xiangn_CRCD_DIA_b3_3_4_44+.jpg,270,240,feature8,21,6,39,119
B20190306xiangn_CRCD_DIA_b3_3_4_44+.jpg,270,240,feature6,29,191,46,239
B20190306xiangn_CRCD_DIA_b3_3_4_44.jpg,270,240,feature8,21,126,39,239
B20190306xiangn_CRCD_DIA_b3_3_4_45.jpg,270,240,feature6,29,71,46,159
B20190306xiangn_CRCD_DIA_b3_3_4_8+.jpg,270,240,feature7,56,4,71,224
B20190306xiangn_CRCD_DIA_b3_3_4_8.jpg,270,240,feature7,56,124,71,239
B20190306xiangn_CRCD_DIA_b3_3_4_9.jpg,270,240,feature7,56,1,71,104
B20190306xiangn_CRCD_DIA_b3_3_5_10+.jpg,270,240,feature8,180,93,203,239
B20190306xiangn_CRCD_DIA_b3_3_5_11+.jpg,270,240,feature8,180,1,203,103
B20190306xiangn_CRCD_DIA_b3_3_5_11.jpg,270,240,feature8,180,1,203,223
B20190306xiangn_CRCD_DIA_b3_3_5_12+.jpg,270,240,feature4,231,7,246,239
B20190306xiangn_CRCD_DIA_b3_3_5_12+.jpg,270,240,feature6,216,19,233,145
B20190306xiangn_CRCD_DIA_b3_3_5_12.jpg,270,240,feature4,231,127,246,239
B20190306xiangn_CRCD_DIA_b3_3_5_12.jpg,270,240,feature6,216,139,233,239
B20190306xiangn_CRCD_DIA_b3_3_5_13+.jpg,270,240,feature6,53,43,69,182
B20190306xiangn_CRCD_DIA_b3_3_5_13.jpg,270,240,feature4,231,1,246,160
B20190306xiangn_CRCD_DIA_b3_3_5_13.jpg,270,240,feature6,53,163,69,239
B20190306xiangn_CRCD_DIA_b3_3_5_14+.jpg,270,240,feature7,116,192,131,239
B20190306xiangn_CRCD_DIA_b3_3_5_14+.jpg,270,240,feature6,243,66,259,162
B20190306xiangn_CRCD_DIA_b3_3_5_14.jpg,270,240,feature6,243,186,259,239
B20190306xiangn_CRCD_DIA_b3_3_5_14.jpg,270,240,feature6,53,1,69,62
B20190306xiangn_CRCD_DIA_b3_3_5_15+.jpg,270,240,feature4,226,41,241,191
B20190306xiangn_CRCD_DIA_b3_3_5_15+.jpg,270,240,feature6,70,101,86,179
B20190306xiangn_CRCD_DIA_b3_3_5_15+.jpg,270,240,feature5,53,108,66,205
B20190306xiangn_CRCD_DIA_b3_3_5_15+.jpg,270,240,feature5,130,93,143,171
B20190306xiangn_CRCD_DIA_b3_3_5_15.jpg,270,240,feature4,226,161,241,239
B20190306xiangn_CRCD_DIA_b3_3_5_15.jpg,270,240,feature7,116,72,131,140
B20190306xiangn_CRCD_DIA_b3_3_5_16+.jpg,270,240,feature7,133,64,153,183
B20190306xiangn_CRCD_DIA_b3_3_5_16+.jpg,270,240,feature6,111,152,136,239
B20190306xiangn_CRCD_DIA_b3_3_5_16+.jpg,270,240,feature3,231,101,241,196
B20190306xiangn_CRCD_DIA_b3_3_5_16+.jpg,270,240,feature5,41,120,61,239
B20190306xiangn_CRCD_DIA_b3_3_5_16.jpg,270,240,feature7,133,184,153,239
B20190306xiangn_CRCD_DIA_b3_3_5_16.jpg,270,240,feature4,226,1,241,71
B20190306xiangn_CRCD_DIA_b3_3_5_16.jpg,270,240,feature6,70,1,86,59
B20190306xiangn_CRCD_DIA_b3_3_5_16.jpg,270,240,feature5,53,1,66,85
B20190306xiangn_CRCD_DIA_b3_3_5_16.jpg,270,240,feature5,130,1,143,51
B20190306xiangn_CRCD_DIA_b3_3_5_17+.jpg,270,240,feature6,199,51,216,165
B20190306xiangn_CRCD_DIA_b3_3_5_17.jpg,270,240,feature7,133,1,153,63
B20190306xiangn_CRCD_DIA_b3_3_5_17.jpg,270,240,feature6,111,32,136,137
B20190306xiangn_CRCD_DIA_b3_3_5_17.jpg,270,240,feature3,231,1,241,76
B20190306xiangn_CRCD_DIA_b3_3_5_17.jpg,270,240,feature5,41,0,61,163
B20190306xiangn_CRCD_DIA_b3_3_5_17.jpg,270,240,feature6,199,171,216,239
B20190306xiangn_CRCD_DIA_b3_3_5_18+.jpg,270,240,feature5,0,93,13,198
B20190306xiangn_CRCD_DIA_b3_3_5_18+.jpg,270,240,feature5,29,185,43,233
B20190306xiangn_CRCD_DIA_b3_3_5_18+.jpg,270,240,feature4,216,106,231,239
B20190306xiangn_CRCD_DIA_b3_3_5_18+.jpg,270,240,feature7,11,68,41,144
B20190306xiangn_CRCD_DIA_b3_3_5_18+.jpg,270,240,feature5,36,27,49,112
B20190306xiangn_CRCD_DIA_b3_3_5_18.jpg,270,240,feature7,11,188,41,239
B20190306xiangn_CRCD_DIA_b3_3_5_18.jpg,270,240,feature5,36,147,49,232
B20190306xiangn_CRCD_DIA_b3_3_5_19+.jpg,270,240,feature4,216,1,231,54
B20190306xiangn_CRCD_DIA_b3_3_5_19.jpg,270,240,feature5,0,1,13,78
B20190306xiangn_CRCD_DIA_b3_3_5_19.jpg,270,240,feature5,29,65,43,113
B20190306xiangn_CRCD_DIA_b3_3_5_19.jpg,270,240,feature4,216,1,231,174
B20190306xiangn_CRCD_DIA_b3_3_5_20+.jpg,270,240,feature5,127,84,147,160
B20190306xiangn_CRCD_DIA_b3_3_5_21+.jpg,270,240,feature6,156,80,173,146
B20190306xiangn_CRCD_DIA_b3_3_5_21+.jpg,270,240,feature5,53,59,66,120
B20190306xiangn_CRCD_DIA_b3_3_5_21.jpg,270,240,feature5,53,179,66,239
B20190306xiangn_CRCD_DIA_b3_3_5_22.jpg,270,240,feature6,86,96,102,159
B20190306xiangn_CRCD_DIA_b3_3_5_24+.jpg,270,240,feature5,16,33,36,94
B20190306xiangn_CRCD_DIA_b3_3_5_24.jpg,270,240,feature5,16,153,36,214
B20190306xiangn_CRCD_DIA_b3_3_5_25+.jpg,270,240,feature7,223,1,243,156
B20190306xiangn_CRCD_DIA_b3_3_5_25+.jpg,270,240,feature4,206,1,221,116
B20190306xiangn_CRCD_DIA_b3_3_5_25.jpg,270,240,feature7,223,104,243,239
B20190306xiangn_CRCD_DIA_b3_3_5_25.jpg,270,240,feature4,206,82,221,236
B20190306xiangn_CRCD_DIA_b3_3_5_26+.jpg,270,240,feature5,239,148,253,196
B20190306xiangn_CRCD_DIA_b3_3_5_27+.jpg,270,240,feature7,223,1,243,74
